layer,unit,description
layer4,1610,Items with straight features
layer4,1611,Items that are connected
layer4,1612,Rectangular objects
layer4,1613,Green grass
layer4,1614,Items with straight features
layer4,1615,Animals
layer4,1616,Rounded edges in pictures
layer4,1617,Objects with curved lines
layer4,1618,Rounded objects
layer4,1619,Bottles and domes
layer4,1620,Balls
layer4,1621,People and vehicles
layer4,1622,Birds
layer4,1623,Bottles
layer4,1624,Nature
layer4,1625,Rounded edges in pictures
layer4,1626,Circular objects
layer4,1627,Animals and food
layer4,1628,Musical instruments
layer4,1629,Balls and animals
layer4,1630,Items with straight features
layer4,1631,Animals
layer4,1632,Red objects
layer4,1633,Rounded edges in pictures
layer4,1634,Animals
layer4,1635,Vertical lines
layer4,1636,Sunglasses
layer4,1637,Animals and flowers
layer4,1638,Animals
layer4,1639,Animals and circular objects
layer4,1640,Animals and circular objects
layer4,1641,Animals and chains
layer4,1642,Animals
layer4,1643,Green plants
layer4,1644,Items with straight features
layer4,1645,Faces of people
layer4,1646,Items with straight features
layer4,1647,Musical instruments
layer4,1648,Items with straight features
layer4,1649,People and animals
layer4,1650,Aquatic life
layer4,1651,Animals
layer4,1652,Metal objects
layer4,1653,Animals
layer4,1654,Items with straight features
layer4,1655,Bottles
layer4,1656,Shower caps
layer4,1657,Circular objects
layer4,1658,Animals and circular objects
layer4,1659,Rounded edges in pictures
layer4,1660,Digital clocks and speedometer
layer4,1661,Food
layer4,1662,Water in the sky
layer4,1663,Bottles
layer4,1664,Animals
layer4,1665,Towers
layer4,1666,Animals and flowers
layer4,1667,Bugs
layer4,1668,Objects that have silver in them
layer4,1669,Animals and towers
layer4,1670,Rounded edges in pictures
layer4,1671,Rounded objects
layer4,1672,Items with straight features
layer4,1673,Red objects
layer4,1674,Rounded edges in pictures
layer4,1675,"Animals, people, water tower"
layer4,1676,Bugs
layer4,1677,Items that are curved
layer4,1678,Animals
layer4,1679,Cubed objects
layer4,1680,Animals
layer4,1681,Nature
layer4,1682,Similar color patterns
layer4,1683,Animals
layer4,1684,Electronics
layer4,1685,Vehicles
layer4,1686,Rounded edges in pictures
layer4,1687,Rounded edges in pictures
layer4,1688,Birds
layer4,1689,Items with straight features
layer4,1690,Rounded edges in pictures
layer4,1691,Triangular shapes
layer4,1692,Birds
layer4,1693,Circular objects
layer4,1694,Red objects
layer4,1695,Items with straight features
layer4,1696,Items that are connected
layer4,1697,Animals
layer4,1698,People 's heads with different types of hats on them
layer4,1699,Red objects
layer4,1700,Items with designs
layer4,1701,Buildings and towers
layer4,1702,Animals
layer4,1703,Animals
layer4,1704,Buildings
layer4,1705,Items with straight features
layer4,1706,Animals
layer4,1707,Items with straight features
layer4,1708,Animals and vehicles
layer4,1709,Animals
layer4,1710,Aquatic life
layer4,1711,Animals and circular objects
layer4,1712,Metal objects
layer4,1713,Metal objects
layer4,1714,Black and white objects
layer4,1715,Words
layer4,1716,Animals
layer4,1717,Animals
layer4,1718,Circular objects
layer4,1719,Brown dogs
layer4,1720,Items with circular features
layer4,1721,Animals
layer4,1722,Brown dogs
layer4,1723,Items with straight features
layer4,1724,Animals
layer4,1725,Rounded edges in pictures
layer4,1726,Items that are connected
layer4,1727,Organs and arches ceilings
layer4,1728,Animals and circular objects
layer4,1729,Items with straight features
layer4,1730,Electronics
layer4,1731,Red and blue objects
layer4,1732,Vehicles
layer4,1733,Animals and flowers
layer4,1734,Black and white objects
layer4,1735,Similar patterns
layer4,1736,Items with straight features
layer4,1737,Nature
layer4,1738,Animals
layer4,1739,Red objects
layer4,1740,Circular objects and animals
layer4,1741,Grassy areas
layer4,1742,Items with circular features
layer4,1743,Animals and instruments
layer4,1744,Brown dogs
layer4,1745,Necks of different objects
layer4,1746,Animals
layer4,1747,Volcanoes and mountains
layer4,1748,"Long, thin objects"
layer4,1749,Rounded objects
layer4,1750,Vehicles
layer4,1751,Diagonal lines
layer4,1752,Rounded edges in pictures
layer4,1753,Skinny poles
layer4,1754,Dog heads
layer4,1755,Red objects
layer4,1756,Food
layer4,1757,Items that are curved
layer4,1758,Rounded objects
layer4,1759,Items that are connected
layer4,1760,Items that are connected
layer4,1761,Similar color patterns
layer4,1762,Musical instruments and leashes
layer4,1763,Rounded edges in pictures
layer4,1764,Spiral designs
layer4,1765,Buildings
layer4,1766,Animals
layer4,1767,Items that are connected
layer4,1768,Animals and domes
layer4,1769,Human hands
layer4,1770,Animals and flowers
layer4,1771,Containers
layer4,1772,Items with straight features
layer4,1773,Items with straight features
layer4,1774,Snakes
layer4,1775,Animals
layer4,1776,Written text
layer4,1777,Items with straight features
layer4,1778,Animals
layer4,1779,Animals and flowers
layer4,1780,Rounded objects
layer4,1781,Items that are curved
layer4,1782,Birds
layer4,1783,Animals
layer4,1784,Animals and circular objects
layer4,1785,Animals
layer4,1786,Electronics
layer4,1787,Brown dogs
layer4,1788,Animals and circular objects
layer4,1789,Train aisles
layer4,1790,Items with straight features
layer4,1791,Items with straight features
layer4,1792,Animals
layer4,1793,Metal objects
layer4,1794,People
layer4,1795,Similar color patterns
layer4,1796,Metal objects
layer4,1797,"Flowers, fruit"
layer4,1798,Similar patterns
layer4,1799,Animals and circular objects
layer4,1800,Birds
layer4,1801,Rounded edges in pictures
layer4,1802,Animals
layer4,1803,Items that are connected
layer4,1804,Items with straight features
layer4,1805,Human hands
layer4,1806,People
layer4,1807,Textured areas
layer4,1808,Rounded edges in pictures
layer4,1809,People and animals
layer4,1810,Dogs
layer4,1811,Bridges
layer4,1812,Rounded objects
layer4,1813,Circular objects
layer4,1814,Items with straight features
layer4,1815,Items with straight features
layer4,1816,Animals
layer4,1817,Items with straight features
layer4,1818,People
layer4,1819,Animals and circular objects
layer4,1820,Rounded edges in pictures
layer4,1821,Balls
layer4,1822,Rounded edges in pictures
layer4,1823,Brown dogs
layer4,1824,Green or yellow hued areas
layer4,1825,Fire
layer4,1826,Birds
layer4,1827,Furniture and electronics
layer4,1828,Circular objects
layer4,1829,Animals and circular objects
layer4,1830,Items that are curved
layer4,1831,Items with straight features
layer4,1832,Green or yellow hued areas
layer4,1833,Animals
layer4,1834,Rounded objects
layer4,1835,Items that are connected
layer4,1836,Coffee machines
layer4,1837,Animals
layer4,1838,Animals
layer4,1839,Vehicles
layer4,1840,Animals
layer4,1841,Animals
layer4,1842,Hands of people
layer4,1843,Animals
layer4,1844,Bottles
layer4,1845,Circular objects
layer4,1846,People
layer4,1847,Birds
layer4,1848,Rounded edges in pictures
layer4,1849,Rounded edges in pictures
layer4,1850,Items with circular features
layer4,1851,Rounded edges in pictures
layer4,1852,Windows
layer4,1853,Items with straight features
layer4,1854,Items with straight features
layer4,1855,Food
layer4,1856,Animals
layer4,1857,Square objects
layer4,1858,Nature
layer4,1859,Items with straight features
layer4,1860,Similar color patterns
layer4,1861,Animals and circular objects
layer4,1862,Animals and circular objects
layer4,1863,Animals
layer4,1864,Birds
layer4,1865,Animals
layer4,1866,Diagonal lines
layer4,1867,Similar color patterns
layer4,1868,Animals
layer4,1869,Animals and circular objects
layer4,1870,Animals and towers
layer4,1871,The ground
layer4,1872,Similar color patterns
layer4,1873,Metal objects
layer4,1874,Similar color patterns
layer4,1875,Animals and circular objects
layer4,1876,Diagonal lines
layer4,1877,Animals and grates
layer4,1878,Rounded edges in pictures
layer4,1879,Items that are connected
layer4,1880,Items with straight features
layer4,1881,Circular objects
layer4,1882,Circular objects and animals
layer4,1883,Circular objects
layer4,1884,Animals and circular objects
layer4,1885,Red objects
layer4,1886,Rounded edges in pictures
layer4,1887,Electronics
layer4,1888,Animals
layer4,1889,Flames
layer4,1890,Items with straight features
layer4,1891,Animals
layer4,1892,Animals and yellow objects
layer4,1893,Hands of humans
layer4,1894,The tops of objects
layer4,1895,Cylindrical objects
layer4,1896,Vertical lines
layer4,1897,Items with straight features
layer4,1898,Animals
layer4,1899,Rounded edges in pictures
layer4,1900,Rounded objects
layer4,1901,Animals
layer4,1902,Animals
layer4,1903,People
layer4,1904,Bottles
layer4,1905,Yellow objects and flowers
layer4,1906,Animals
layer4,1907,Animals and fabric
layer4,1908,Diagonal lines
layer4,1909,Animals and vehicles
layer4,1910,Stripes
layer4,1911,Hands of people
layer4,1912,Red objects
layer4,1913,Water and planes
layer4,1914,Items with circular features
layer4,1915,Food
layer4,1916,Triangular shapes
layer4,1917,Items with straight features
layer4,1918,Vehicles
layer4,1919,Fruit
layer4,1920,Animals
layer4,1921,Rounded edges in pictures
layer4,1922,Animals and people
layer4,1923,People and buildings
layer4,1924,Musical instruments
layer4,1925,Bridges
layer4,1926,Metal objects
layer4,1927,Animals
layer4,1928,Brown animals
layer4,1929,Animals and vehicles
layer4,1930,Animals
layer4,1931,Animals
layer4,1932,Animals and food
layer4,1933,Similar color patterns
layer4,1934,Triangular shapes
layer4,1935,Brown dogs
layer4,1936,Similar patterns
layer4,1937,Items with circular features
layer4,1938,Ties and socks
layer4,1939,Birds
layer4,1940,Animals
layer4,1941,Metal objects
layer4,1942,Items with circular features
layer4,1943,Metal locks
layer4,1944,Arches
layer4,1945,Animals and circular objects
layer4,1946,Similar color patterns
layer4,1947,Circular objects
layer4,1948,Ladders and bookshelves
layer4,1949,Rounded edges in pictures
layer4,1950,Animals
layer4,1951,Faces of things
layer4,1952,Items with straight features
layer4,1953,Food
layer4,1954,Vehicles
layer4,1955,Legs of humans
layer4,1956,Striped and prickly objects
layer4,1957,Rounded edges in pictures
layer4,1958,Animals
layer4,1959,Bugs
layer4,1960,Items with straight features
layer4,1961,People
layer4,1962,Animals and sticks
layer4,1963,Items that are connected
layer4,1964,Animals and vehicles
layer4,1965,Animals
layer4,1966,Similar color patterns
layer4,1967,Animals
layer4,1968,Items with circular features
layer4,1969,Musical instruments and leashes
layer4,1970,Diagonal lines
layer4,1971,Vehicles and animals
layer4,1972,Animals and vehicles
layer4,1973,"Animals, instruments and instruments"
layer4,1974,Animals
layer4,1975,Items with straight features
layer4,1976,Fences
layer4,1977,Animals
layer4,1978,Items with straight features
layer4,1979,Metal objects
layer4,1980,Items that are connected
layer4,1981,Items with straight features
layer4,1982,Similar color patterns
layer4,1983,Faces of things
layer4,1984,Animals and ships
layer4,1985,Orange and yellow areas
layer4,1986,Animals
layer4,1987,Red accented clothing
layer4,1988,Buildings and towers
layer4,1989,Clothing
layer4,1990,Items with straight features
layer4,1991,Items that are connected
layer4,1992,Neck braces
layer4,1993,Items with straight features
layer4,1994,Animals and sticks
layer4,1995,Items with straight features
layer4,1996,Rounded edges in pictures
layer4,1997,Circular objects
layer4,1998,Food
layer4,1999,"Person, leash"
layer4,2000,Animals and clothes
layer4,2001,Animals
layer4,2002,Bottles
layer4,2003,Items with straight features
layer4,2004,Red objects
layer4,2005,People and clothing
layer4,2006,Items with straight features
layer4,2007,Animals and flowers
layer4,2008,Vehicles
layer4,2009,Animals
layer4,2010,Rectangular objects
layer4,2011,Rounded edges in pictures
layer4,2012,People
layer4,2013,Animals
layer4,2014,Animals
layer4,2015,Mouths of animals
layer4,2016,Items with straight features
layer4,2017,Animals
layer4,2018,Animal heads
layer4,2019,Items with curved features
layer4,2020,Red objects
layer4,2021,Items with straight features
layer4,2022,Animals
layer4,2023,Digital buttons and signs
layer4,2024,Animals and food
layer4,2025,Animals
layer4,2026,Edges of objects
layer4,2027,Items with straight features
layer4,2028,Animals
layer4,2029,Bugs
layer4,2030,Animals
layer4,2031,Items with straight features
layer4,2032,Metal objects
layer4,2033,Animals
layer4,2034,"People, curtains"
layer4,2035,Animals
layer4,2036,Fire
layer4,2037,Rounded edges in pictures
layer4,2038,Rounded edges in pictures
layer4,2039,Insects and butterflies
layer4,2040,Animals
layer4,2041,Animals and people
layer4,2042,Animals
layer4,2043,Musical instruments and leashes
layer4,2044,Animals
layer4,2045,Bugs
layer4,2046,Items that are curved
layer4,2047,Rounded objects
